City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,lubango,-14.9172,13.4925,26.92,29,20,3.09,AO,1714998063
364,tromso,69.6496,18.957,2.01,60,75,2.57,NO,1714998063
365,gagliano del capo,39.8442,18.3695,25.36,77,40,4.12,IT,1714998063
366,quellon,-43.1167,-73.6167,4.36,98,100,2.12,CL,1714998063
367,kotovo,50.3211,44.8012,17.4,38,62,5.46,RU,1714998063
368,la ronge,55.1001,-105.2842,4.14,75,100,3.09,CA,1714998063
369,halifax,44.6453,-63.5724,6.36,94,100,5.14,CA,1714997635
370,harlingen,26.1906,-97.6961,26.14,95,62,3.82,US,1714997847
371,bikenibeu village,1.3673,173.1241,28.98,79,40,3.09,KI,1714998063
372,argo,37.6333,22.7333,23.73,38,2,4.36,GR,1714998063
373,ambatofinandrahana,-20.55,46.8,23.2,39,0,2.49,MG,1714998063
374,tafuna,-14.3358,-170.72,27.97,83,100,1.54,AS,1714998063
375,holdenville,35.0804,-96.3992,17.28,99,36,3.86,US,1714998063
376,pangoa,-12.1167,-73.0,22.07,99,96,0.89,PE,1714998063
377,chifeng,42.2683,118.9636,15.71,26,100,4.43,CN,1714998063
378,barra,-11.0894,-43.1417,28.06,57,58,4.61,BR,1714998064
379,deniliquin,-35.5333,144.9667,12.64,49,0,2.17,AU,1714998064
380,banamba,13.55,-7.45,41.39,5,3,5.21,ML,1714998064
381,dwarka,22.2394,68.9678,29.8,69,0,5.99,IN,1714998064
382,kuqa,41.7278,82.9364,29.32,13,90,2.17,CN,1714998064
383,divo,5.8397,-5.36,33.81,50,100,2.57,CI,1714997776
384,kavieng,-2.5744,150.7967,29.68,71,95,3.03,PG,1714998064
385,al majaridah,19.1236,41.9111,36.77,20,0,2.46,SA,1714998064
386,gorgan,36.8387,54.4348,22.98,69,75,8.23,IR,1714998064
387,ndibene dahra,15.3338,-15.4766,40.51,9,11,5.19,SN,1714998064
388,bereznik,62.8551,42.7072,3.35,52,100,5.2,RU,1714998064
389,tobruk,32.0836,23.9764,20.26,60,0,7.37,LY,1714998064
390,sandnessjoen,66.0217,12.6316,12.06,30,0,4.12,NO,1714998064
391,gabu,12.2833,-14.2167,41.91,14,4,1.05,GW,1714998064
392,huron,41.1501,-82.5499,14.26,81,100,3.5,US,1714998064
393,gujar khan,33.2558,73.3026,35.5,19,0,4.64,PK,1714998064
394,nova vicosa,-17.8919,-39.3719,26.13,83,9,6.14,BR,1714997908
395,preobrazheniye,42.9019,133.9064,6.79,90,100,3.64,RU,1714998064
396,fort st. john,56.2499,-120.8529,6.94,65,75,3.6,CA,1714998061
397,karstadt,53.15,11.75,18.85,50,80,3.46,DE,1714998065
398,wicklow,53.0,-6.4167,11.29,88,100,2.68,IE,1714998065
399,vidalia,32.2177,-82.4135,20.97,94,100,0.0,US,1714998065
400,maintirano,-18.0667,44.0167,28.03,65,1,4.29,MG,1714998065
401,soto la marina,23.7667,-98.2167,24.37,95,77,2.5,MX,1714998065
402,wamba,8.9333,8.6,34.67,45,99,2.43,NG,1714998065
403,guajara mirim,-10.7828,-65.3394,28.09,89,0,1.03,BR,1714998065
404,ifanadiana,-21.3,47.6333,24.36,55,6,2.33,MG,1714998065
405,schwarzheide,51.4833,13.8667,17.1,63,100,0.45,DE,1714998065
406,toamasina,-18.1667,49.3833,26.0,83,75,3.09,MG,1714998065
407,puerto aysen,-45.4,-72.7,-1.8,100,99,1.47,CL,1714998065
408,woolgoolga,-30.1106,153.2007,16.93,78,72,9.68,AU,1714998065
409,hamilton,39.1834,-84.5333,18.21,94,100,2.06,US,1714997973
410,howrah,22.5892,88.3103,33.0,70,75,6.17,IN,1714998065
411,hadibu,12.65,54.0333,30.4,74,18,6.03,YE,1714998065
412,mpika,-11.8343,31.4529,26.25,46,39,4.25,ZM,1714997956
413,port lincoln,-34.7333,135.8667,14.66,76,0,6.31,AU,1714998065
414,santa ana de yacuma,-13.75,-65.4333,25.97,94,11,2.06,BO,1714998065
415,ketchikan,55.3422,-131.6461,4.99,93,20,2.57,US,1714998065
416,kone,-21.0595,164.8658,20.03,87,80,1.54,NC,1714998065
417,tabuk,17.4189,121.4443,27.75,67,63,3.78,PH,1714998065
418,sao jose da coroa grande,-8.8978,-35.1478,28.81,70,47,5.67,BR,1714998065
419,san patricio,28.017,-97.5169,26.02,94,39,4.92,US,1714998065
420,melfi,40.9965,15.6514,24.31,44,87,3.12,IT,1714998065
421,rawson,-43.3002,-65.1023,8.82,43,78,8.47,AR,1714997931
422,kunming,25.0389,102.7183,20.96,37,0,6.0,CN,1714998065
423,naberera,-4.2,36.9333,22.03,71,96,4.14,TZ,1714997787
424,nueva gerona,21.8833,-82.8,26.88,74,2,5.1,CU,1714998066
425,turpan,42.9333,89.1667,36.65,13,4,7.37,CN,1714997815
426,sarina,-21.4333,149.2167,21.45,92,15,2.78,AU,1714998066
427,blenheim,-41.516,173.9528,8.86,71,100,4.42,NZ,1714998066
428,altai,46.3722,96.2583,17.11,13,75,3.67,MN,1714998066
429,ridder,50.355,83.5133,10.0,76,100,1.91,KZ,1714998066
430,metlili chaamba,32.2667,3.6333,33.52,8,0,4.12,DZ,1714998066
431,noshiro,40.2039,140.0242,15.54,77,100,2.23,JP,1714998066
432,trnava,48.3774,17.5872,25.12,53,42,4.07,SK,1714998066
433,nadym,65.5333,72.5167,-3.91,87,100,7.18,RU,1714998066
434,sao felix do xingu,-6.6447,-51.995,26.92,73,9,1.56,BR,1714998066
435,delle,47.5105,6.9996,14.4,92,100,5.09,FR,1714998066
436,lauro de freitas,-12.8944,-38.3272,28.01,74,75,4.63,BR,1714998065
437,hithadhoo,-0.6,73.0833,28.94,78,38,4.1,MV,1714998066
438,thetford-mines,46.0937,-71.3054,9.06,98,100,1.65,CA,1714998066
439,gulma,12.6423,4.3555,41.83,19,61,1.82,NG,1714998066
440,haiku-pauwela,20.9219,-156.3051,22.25,81,0,4.63,US,1714998066
441,botro,7.8525,-5.3106,27.29,74,100,1.03,CI,1714998066
442,iskateley,67.6803,53.1512,-3.88,84,90,5.81,RU,1714998066
443,tadine,-21.55,167.8833,21.08,76,40,5.04,NC,1714998066
444,thornbury,52.2333,-2.55,18.46,68,87,4.02,GB,1714998066
445,kanth,29.0667,78.6333,40.54,10,4,4.75,IN,1714998066
446,magistral'nyy,56.1725,107.4458,18.54,38,90,3.44,RU,1714998066
447,castillos,-34.1667,-53.8333,19.37,98,100,1.6,UY,1714998066
448,sokode,8.9833,1.1333,37.99,33,34,2.18,TG,1714998067
449,zalingei,12.9096,23.4741,38.74,6,1,5.18,SD,1714998067
450,kurumkan,54.3,110.3,16.18,38,53,0.89,RU,1714998067
451,bengkulu,-3.8004,102.2655,26.76,89,63,3.39,ID,1714998067
452,dakhla,23.6848,-15.958,24.01,53,83,9.77,EH,1714998067
453,okha,53.5739,142.9478,-0.42,83,10,3.58,RU,1714998067
454,meulaboh,4.1363,96.1285,28.35,79,40,1.07,ID,1714998067
455,shetpe,44.1667,52.1167,16.76,60,95,7.22,KZ,1714998067
456,pagar alam,-4.0167,103.2667,22.08,99,69,1.02,ID,1714998067
457,cannonvale,-20.2833,148.7,23.66,86,85,5.18,AU,1714998067
458,harper,4.375,-7.7169,27.76,82,100,2.83,LR,1714998067
459,alice springs,-23.7,133.8833,11.75,66,67,2.06,AU,1714998067
460,aginskoye,51.1,114.53,13.25,43,52,2.81,RU,1714998067
461,tual,-5.6667,132.75,26.89,85,100,5.78,ID,1714998067
462,xilin hot,43.9667,116.0333,15.13,21,72,3.27,CN,1714998038
463,shalqar,47.8333,59.6,13.05,78,100,2.62,KZ,1714998067
464,camana,-16.6228,-72.7111,19.39,92,87,1.79,PE,1714998068
465,moundou,8.5667,16.0833,42.99,10,3,3.9,TD,1714997838
466,vanimo,-2.6741,141.3028,27.16,88,100,2.43,PG,1714998068
467,mujiayingzi,42.1167,118.7833,13.86,31,100,3.68,CN,1714998068
468,la barca,20.2833,-102.5667,17.18,49,84,0.48,MX,1714998068
469,berdigestyakh,62.0989,126.6992,1.39,100,100,1.49,RU,1714998068
470,two rivers,44.1539,-87.5693,11.34,88,0,0.45,US,1714998068
471,pisco,-13.7,-76.2167,19.03,88,100,1.03,PE,1714998068
472,upata,8.0086,-62.3989,25.66,66,85,3.49,VE,1714998068
473,timimoun,29.2639,0.231,36.21,6,0,6.17,DZ,1714998068
474,ad dabbah,18.05,30.95,40.9,8,0,4.33,SD,1714997999
475,san marcos,33.1434,-117.1661,10.9,83,0,2.57,US,1714998068
476,talara,-4.5772,-81.2719,21.42,83,0,7.72,PE,1714998068
477,ginir,7.1333,40.7,22.96,58,83,5.35,ET,1714998068
478,kilju,40.9642,129.3278,11.22,96,100,1.06,KP,1714998068
479,fort irwin,35.2627,-116.6848,8.9,57,0,2.06,US,1714998068
480,borogontsy,62.6683,131.1683,7.71,68,96,2.75,RU,1714998068
481,troitsko-pechorsk,62.7084,56.1964,3.72,49,100,3.13,RU,1714998068
482,labrador city,52.9463,-66.9114,3.95,81,75,5.14,CA,1714997774
483,saint-felix-de-valois,46.1668,-73.4324,11.25,98,83,0.89,CA,1714998068
484,zunyi,27.6867,106.9072,19.83,85,100,2.94,CN,1714998068
485,rasony,55.9089,28.8126,8.01,71,100,2.58,BY,1714998068
486,batticaloa,7.7102,81.6924,30.39,77,1,7.18,LK,1714998068
487,kabinda,-6.1333,24.4833,31.44,38,47,2.56,CD,1714998069
488,oranjemund,-28.55,16.4333,15.96,72,0,3.93,NA,1714998069
489,kupang,-10.1667,123.5833,30.32,79,40,3.6,ID,1714998069
490,kili,5.6439,169.1211,28.36,84,100,7.93,MH,1714998069
491,takai,11.5833,9.1167,40.87,16,79,2.17,NG,1714998069
492,peruibe,-24.32,-46.9983,25.72,58,0,0.53,BR,1714997810
493,tindouf,27.6711,-8.1474,34.25,7,0,4.12,DZ,1714998069
494,egilsstadir,65.2653,-14.3948,7.95,39,0,5.14,IS,1714998069
495,pamukkale,37.9164,29.1173,21.02,20,0,2.14,TR,1714998069
496,taguatinga,-12.3857,-46.5711,27.56,59,100,4.84,BR,1714998069
497,suva,-18.1416,178.4415,26.71,89,75,1.03,FJ,1714998069
498,douglas,41.3,-96.167,13.06,95,100,4.12,US,1714997778
499,bahia de caraquez,-0.6,-80.4167,26.1,86,100,3.82,EC,1714997777
500,ixtapa,20.7,-105.2,23.46,88,75,0.0,MX,1714998069
501,suya,9.4667,3.1833,36.74,36,96,2.74,NG,1714998069
502,sarmanovo,55.2553,52.5891,6.38,90,100,11.62,RU,1714998069
503,saint-philippe,-21.3585,55.7679,26.77,81,78,3.48,RE,1714998070
504,masterton,-40.9597,175.6575,9.94,82,100,4.02,NZ,1714998070
505,jeremie,18.65,-74.1167,26.56,77,0,1.58,HT,1714998070
506,neftegorsk,52.802,51.166,7.44,57,100,6.55,RU,1714998070
507,kuruman,-27.4524,23.4325,27.22,17,0,4.49,ZA,1714998070
508,mammoth lakes,37.6485,-118.9721,-5.66,93,0,1.54,US,1714998070
509,sabang,5.8933,95.3214,30.41,69,11,2.39,ID,1714998070
510,nouadhibou,20.931,-17.0347,22.99,64,85,5.66,MR,1714998070
511,kingsland,30.8,-81.6898,24.96,93,80,1.38,US,1714998057
512,sao gabriel da cachoeira,-0.1303,-67.0892,23.76,98,100,1.35,BR,1714998070
513,khuzdar,27.7384,66.6434,32.32,11,3,5.5,PK,1714998070
514,yeppoon,-23.1333,150.7333,21.25,81,16,7.74,AU,1714998070
515,annaba,36.9,7.7667,23.98,50,0,8.75,DZ,1714998070
516,tinajo,29.0788,-13.7081,23.49,60,20,9.26,ES,1714998070
517,kulhudhuffushi,6.6221,73.07,29.76,76,94,5.49,MV,1714998070
518,luling,29.9322,-90.3665,25.99,92,75,1.54,US,1714998070
519,beberibe,-4.1797,-38.1306,27.2,79,97,5.29,BR,1714998070
520,joinville,-26.3044,-48.8456,27.84,83,75,1.03,BR,1714997881
521,al ghayzah,16.2079,52.176,32.05,67,38,7.86,YE,1714998070
522,katsuura,35.1333,140.3,20.53,80,100,10.61,JP,1714998070
523,al muwayh,22.4333,41.7583,32.53,14,0,5.4,SA,1714998070
524,ardabil,38.2498,48.2933,8.75,100,75,8.23,IR,1714997973
525,chegdomyn,51.1167,133.0167,5.0,56,38,1.63,RU,1714998070
526,boundiali,9.5217,-6.4869,32.44,46,100,1.36,CI,1714997776
527,blairgowrie,56.5916,-3.3405,12.92,94,100,1.96,GB,1714998070
528,hinthada,17.6333,95.4667,34.99,42,29,7.65,MM,1714998070
529,uturoa,-16.7333,-151.4333,28.11,80,9,8.96,PF,1714998071
530,villa mercedes,-33.6757,-65.4578,11.64,93,98,3.31,AR,1714998071
531,wotje,9.4543,170.2367,27.7,82,100,9.02,MH,1714998071
532,usogorsk,63.4106,48.6872,2.04,38,99,3.03,RU,1714998071
533,amritsar,31.6331,74.8656,38.97,22,0,4.63,IN,1714998071
534,margate,51.3813,1.3862,14.39,85,100,1.79,GB,1714998071
535,kavalerovo,44.2661,135.0572,8.08,96,100,1.34,RU,1714998071
536,jayapura,-2.5333,140.7,26.66,90,100,1.64,ID,1714998071
537,minab,27.1467,57.0801,33.64,23,0,4.58,IR,1714998071
538,tadmur,34.5608,38.2805,21.55,34,35,8.2,SY,1714998071
539,choma,-16.8065,26.9531,29.33,29,2,2.57,ZM,1714998071
540,piti village,13.4626,144.6933,28.03,81,0,3.6,GU,1714998071
541,daru,-9.0763,143.2092,26.61,85,100,6.09,PG,1714998071
542,bonthe,7.5264,-12.505,31.55,65,69,3.42,SL,1714998071
543,ngaoundere,7.3167,13.5833,31.94,48,20,3.09,CM,1714998071
544,ponta delgada,37.7333,-25.6667,19.4,94,75,4.63,PT,1714998071
545,barro alto,-11.7608,-41.9117,21.21,90,98,3.36,BR,1714998072
546,mumford,5.2618,-0.759,32.49,58,58,4.12,GH,1714998072
547,olyokminsk,60.3736,120.4264,7.21,97,100,1.69,RU,1714998072
548,jolo,6.05,121.0167,27.07,83,22,1.02,PH,1714998072
549,sanibel,26.449,-82.0223,24.45,88,2,2.24,US,1714998072
550,gorontalo,0.5412,123.0595,24.95,97,94,1.28,ID,1714998072
551,vorkuta,67.5,64.0,-9.38,88,92,1.79,RU,1714998072
552,usinsk,65.9939,57.5281,-2.74,62,13,1.34,RU,1714998072
553,alta,69.9689,23.2717,0.66,67,75,4.63,NO,1714998072
554,astrea,9.4983,-73.9759,25.69,93,99,0.6,CO,1714998072
555,marka,1.7159,44.7717,29.98,72,100,5.78,SO,1714998072
556,la sarre,48.8002,-79.1996,6.71,73,30,4.75,CA,1714998072
557,veraval,20.9,70.3667,30.12,66,3,7.64,IN,1714998072
558,zemio,5.0314,25.1361,39.48,22,11,2.37,CF,1714998072
559,pemba,-12.974,40.5178,27.86,72,98,5.07,MZ,1714998072
560,taro,-8.3862,115.28,24.0,100,43,0.49,ID,1714998072
561,mumbwa,-14.9783,27.0619,30.11,32,17,2.44,ZM,1714997956
562,sagua la grande,22.8067,-80.0756,24.55,83,8,4.73,CU,1714998072
563,ljusdal,61.8288,16.0913,7.05,46,99,3.62,SE,1714998072
564,krasnovishersk,60.4078,57.082,1.67,96,100,4.53,RU,1714998072
565,poxoreo,-15.8372,-54.3892,25.19,59,2,1.9,BR,1714997838
566,mount isa,-20.7333,139.5,21.87,40,36,3.6,AU,1714998072
567,alakurtti,66.9672,30.3491,0.64,90,98,4.98,RU,1714998072
568,piuma,-20.8378,-40.7219,26.26,75,23,4.07,BR,1714998072
